label	metaGroupId	groupId	goodPeakCount	medMz	medRt	maxQuality	note	compound	compoundId	category	database	expectedRtDiff	ppmDiff	parent	ms2EventCount	fragNumIonsMatched	fragFracMatched	ticMatched	dotProduct	weigtedDotProduct	hyperGeomScore	spearmanRankCorrelation	mzFragError	170610_2017_06_09TR_HILICNeg15_Blank6_mid.mzXML	170610_2017_06_09TR_HILICNeg15_Blank7_mid.mzXML	170610_2017_06_09TR_HILICNeg15_MH_CTRL1_T0.mzXML	170610_2017_06_09TR_HILICNeg15_MH_CTRL1_T4.mzXML	170610_2017_06_09TR_HILICNeg15_MH_CTRL2_T0.mzXML	170610_2017_06_09TR_HILICNeg15_MH_CTRL2_T4.mzXML	170610_2017_06_09TR_HILICNeg15_MH_CTRL3_T0.mzXML	170610_2017_06_09TR_HILICNeg15_MH_CTRL3_T4.mzXML	170610_2017_06_09TR_HILICNeg15_MH_ECO1_T0.mzXML	170610_2017_06_09TR_HILICNeg15_MH_ECO1_T4.mzXML	170610_2017_06_09TR_HILICNeg15_MH_ECO2_T0.mzXML	170610_2017_06_09TR_HILICNeg15_MH_ECO2_T4.mzXML	170610_2017_06_09TR_HILICNeg15_MH_ECO3_T0.mzXML	170610_2017_06_09TR_HILICNeg15_MH_ECO3_T4.mzXML	170610_2017_06_09TR_HILICNeg15_MH_KPN1_T0.mzXML	170610_2017_06_09TR_HILICNeg15_MH_KPN1_T4.mzXML	170610_2017_06_09TR_HILICNeg15_MH_KPN2_T0.mzXML	170610_2017_06_09TR_HILICNeg15_MH_KPN2_T4.mzXML	170610_2017_06_09TR_HILICNeg15_MH_KPN3_T0.mzXML	170610_2017_06_09TR_HILICNeg15_MH_KPN3_T4.mzXML	170610_2017_06_09TR_HILICNeg15_MH_SPN1_T0.mzXML	170610_2017_06_09TR_HILICNeg15_MH_SPN1_T4.mzXML	170610_2017_06_09TR_HILICNeg15_MH_SPN2_T0.mzXML	170610_2017_06_09TR_HILICNeg15_MH_SPN2_T4.mzXML	170610_2017_06_09TR_HILICNeg15_MH_SPN3_T0.mzXML	170610_2017_06_09TR_HILICNeg15_MH_SPN3_T4.mzXML	
	180	41	0	181.0712	7.769639	0		D-SORBITOL	D-SORBITOL	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-4.319638	1000	181.0712	0	0	0	0	0	0	0	0	1000	688.5	483.1642	1464.283	1444.97	2281.682	1533.114	968.4357	1359.974	1452.892	718.8389	2474.348	803.9413	980.8946	841.218	1241.41	1685.142	915.0919	581.7663	1529.717	1204.377	1747.246	1494.91	1988.636	1302.616	810.5449	1665.444
	181	27	0	193.0724	7.769835	0		METHYL BETA-D-GALACTOSIDE	METHYL BETA-D-GALACTOSIDE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-4.989835	1000	193.0724	0	0	0	0	0	0	0	0	1000	0	0	32758.81	27598.02	29931.51	30722.41	28619.42	27049.28	14552.23	9769.335	33888.06	23818.46	23755.76	24481.05	17588.08	17142.91	31750.19	24388.24	27768.38	28094.38	29446.06	30736.4	17109.17	23242.83	22016.68	26466.89
	182	37	0	187.1082	7.915699	0		NALPHA-ACETYL-L-LYSINE	NALPHA-ACETYL-L-LYSINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.3343015	1000	187.1082	0	0	0	0	0	0	0	0	1000	1330.999	4810.818	2532292	2344811	2444945	2487088	2391387	2432294	1221218	1306645	2235218	2149566	2283738	2027040	1568477	1577624	2331885	2173301	2079193	2294917	1967295	2443150	2062438	2596176	1845856	2554096
	183	28	0	101.024	7.926344	0		ACETOACETATE	ACETOACETATE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-7.246344	1000	101.024	0	0	0	0	0	0	0	0	1000	894.3582	1811.919	25971.61	17407.16	21175.44	19098.77	16999.47	18552.05	10825.49	10223.41	22334.84	1790.629	20021.23	2045.548	13854.5	12045.37	16452.7	1073.718	17592.4	19789.82	14712.02	11182.55	18392.55	16398.34	16196.16	14138.47
	183	28	0	101.024	7.926344	0		SUCCINATE SEMIALDEHYDE	SUCCINATE SEMIALDEHYDE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-7.233344	1000	101.024	0	0	0	0	0	0	0	0	1000	894.3582	1811.919	25971.61	17407.16	21175.44	19098.77	16999.47	18552.05	10825.49	10223.41	22334.84	1790.629	20021.23	2045.548	13854.5	12045.37	16452.7	1073.718	17592.4	19789.82	14712.02	11182.55	18392.55	16398.34	16196.16	14138.47
	183	28	0	101.024	7.926344	0		SUCCINATE SEMIALDEHYDE	SUCCINATE SEMIALDEHYDE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-7.010344	1000	101.024	0	0	0	0	0	0	0	0	1000	894.3582	1811.919	25971.61	17407.16	21175.44	19098.77	16999.47	18552.05	10825.49	10223.41	22334.84	1790.629	20021.23	2045.548	13854.5	12045.37	16452.7	1073.718	17592.4	19789.82	14712.02	11182.55	18392.55	16398.34	16196.16	14138.47
	183	28	0	101.024	7.926344	0		ACETOACETATE	ACETOACETATE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-6.985344	1000	101.024	0	0	0	0	0	0	0	0	1000	894.3582	1811.919	25971.61	17407.16	21175.44	19098.77	16999.47	18552.05	10825.49	10223.41	22334.84	1790.629	20021.23	2045.548	13854.5	12045.37	16452.7	1073.718	17592.4	19789.82	14712.02	11182.55	18392.55	16398.34	16196.16	14138.47
	184	15	0	341.1079	7.975861	0		D-LACTOSE	D-LACTOSE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.0741396	1000	341.1079	0	0	0	0	0	0	0	0	1000	0	0	112282.3	107026	113876.5	104119.4	103046.1	117220.1	58500.84	54915.02	104628.4	0	104399.5	0	83446.38	73672.21	120435.6	0	106743	116630.4	90748.34	100631.9	108210	102192.5	99314.66	96930.54
	184	15	0	341.1079	7.975861	0		D-LACTOSE	D-LACTOSE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.1158605	1000	341.1079	0	0	0	0	0	0	0	0	1000	0	0	112282.3	107026	113876.5	104119.4	103046.1	117220.1	58500.84	54915.02	104628.4	0	104399.5	0	83446.38	73672.21	120435.6	0	106743	116630.4	90748.34	100631.9	108210	102192.5	99314.66	96930.54
	184	15	0	341.1079	7.975861	0		SUCROSE	SUCROSE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.4758606	1000	341.1079	0	0	0	0	0	0	0	0	1000	0	0	112282.3	107026	113876.5	104119.4	103046.1	117220.1	58500.84	54915.02	104628.4	0	104399.5	0	83446.38	73672.21	120435.6	0	106743	116630.4	90748.34	100631.9	108210	102192.5	99314.66	96930.54
	184	15	0	341.1079	7.975861	0		D-[+]-CELLOBIOSE	D-[+]-CELLOBIOSE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.3658605	1000	341.1079	0	0	0	0	0	0	0	0	1000	0	0	112282.3	107026	113876.5	104119.4	103046.1	117220.1	58500.84	54915.02	104628.4	0	104399.5	0	83446.38	73672.21	120435.6	0	106743	116630.4	90748.34	100631.9	108210	102192.5	99314.66	96930.54
	184	15	0	341.1079	7.975861	0		MELIBIOSE	MELIBIOSE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.2241392	1000	341.1079	0	0	0	0	0	0	0	0	1000	0	0	112282.3	107026	113876.5	104119.4	103046.1	117220.1	58500.84	54915.02	104628.4	0	104399.5	0	83446.38	73672.21	120435.6	0	106743	116630.4	90748.34	100631.9	108210	102192.5	99314.66	96930.54
	184	15	0	341.1079	7.975861	0		SUCROSE	SUCROSE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.1458607	1000	341.1079	0	0	0	0	0	0	0	0	1000	0	0	112282.3	107026	113876.5	104119.4	103046.1	117220.1	58500.84	54915.02	104628.4	0	104399.5	0	83446.38	73672.21	120435.6	0	106743	116630.4	90748.34	100631.9	108210	102192.5	99314.66	96930.54
	184	15	0	341.1079	7.975861	0		D-[+]-TREHALOSE	D-[+]-TREHALOSE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.1541395	1000	341.1079	0	0	0	0	0	0	0	0	1000	0	0	112282.3	107026	113876.5	104119.4	103046.1	117220.1	58500.84	54915.02	104628.4	0	104399.5	0	83446.38	73672.21	120435.6	0	106743	116630.4	90748.34	100631.9	108210	102192.5	99314.66	96930.54
	184	15	0	341.1079	7.975861	0		MALTOSE	MALTOSE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.01413918	1000	341.1079	0	0	0	0	0	0	0	0	1000	0	0	112282.3	107026	113876.5	104119.4	103046.1	117220.1	58500.84	54915.02	104628.4	0	104399.5	0	83446.38	73672.21	120435.6	0	106743	116630.4	90748.34	100631.9	108210	102192.5	99314.66	96930.54
	184	15	0	341.1079	7.975861	0		D-[+]-CELLOBIOSE	D-[+]-CELLOBIOSE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.01413918	1000	341.1079	0	0	0	0	0	0	0	0	1000	0	0	112282.3	107026	113876.5	104119.4	103046.1	117220.1	58500.84	54915.02	104628.4	0	104399.5	0	83446.38	73672.21	120435.6	0	106743	116630.4	90748.34	100631.9	108210	102192.5	99314.66	96930.54
	184	15	0	341.1079	7.975861	0		PALATINOSE	PALATINOSE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.1858606	1000	341.1079	0	0	0	0	0	0	0	0	1000	0	0	112282.3	107026	113876.5	104119.4	103046.1	117220.1	58500.84	54915.02	104628.4	0	104399.5	0	83446.38	73672.21	120435.6	0	106743	116630.4	90748.34	100631.9	108210	102192.5	99314.66	96930.54
	184	34	0	161.045	7.982118	0		3-HYDROXY-3-METHYLGLUTARATE	3-HYDROXY-3-METHYLGLUTARATE	B-1min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-4.092117	1000	161.045	0	0	0	0	0	0	0	0	1000	14375.46	12322.21	284502.4	169872.4	230931.1	157741.4	188981.9	156622.2	107962.8	68371.88	172918.1	16016.45	167339.8	16335.42	126929.6	92005.13	154948.8	13508.93	151861.7	147803	132163.2	121357.2	134284.7	111579.9	120774.6	116565.3
	184	37	0	179.0556	7.986597	0		D-TAGATOSE	D-TAGATOSE	B-1.5min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-2.796597	1000	179.0556	0	0	0	0	0	0	0	0	1000	396.6187	454.7665	35358.27	27829.98	28399.96	31687.15	33510.8	30144.78	17339.16	16456.64	34182.67	704.4461	35886.48	424.2414	23753.34	21987.01	33954.27	561.2134	32738.06	29334.92	29709.36	26458.02	28197.63	23898.22	26283.91	28396.53
	184	37	0	179.0556	7.986597	0		D-TAGATOSE	D-TAGATOSE	B-1.5min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-3.666597	1000	179.0556	0	0	0	0	0	0	0	0	1000	396.6187	454.7665	35358.27	27829.98	28399.96	31687.15	33510.8	30144.78	17339.16	16456.64	34182.67	704.4461	35886.48	424.2414	23753.34	21987.01	33954.27	561.2134	32738.06	29334.92	29709.36	26458.02	28197.63	23898.22	26283.91	28396.53
	184	37	0	179.0556	7.986597	0		ALPHA-D-GLUCOSE	ALPHA-D-GLUCOSE	B-2min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-2.366597	1000	179.0556	0	0	0	0	0	0	0	0	1000	396.6187	454.7665	35358.27	27829.98	28399.96	31687.15	33510.8	30144.78	17339.16	16456.64	34182.67	704.4461	35886.48	424.2414	23753.34	21987.01	33954.27	561.2134	32738.06	29334.92	29709.36	26458.02	28197.63	23898.22	26283.91	28396.53
	184	37	0	179.0556	7.986597	0		D-FRUCTOSE	D-FRUCTOSE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-2.366597	1000	179.0556	0	0	0	0	0	0	0	0	1000	396.6187	454.7665	35358.27	27829.98	28399.96	31687.15	33510.8	30144.78	17339.16	16456.64	34182.67	704.4461	35886.48	424.2414	23753.34	21987.01	33954.27	561.2134	32738.06	29334.92	29709.36	26458.02	28197.63	23898.22	26283.91	28396.53
	184	37	0	179.0556	7.986597	0		D-GALACTOSE	D-GALACTOSE	B-2min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.256597	1000	179.0556	0	0	0	0	0	0	0	0	1000	396.6187	454.7665	35358.27	27829.98	28399.96	31687.15	33510.8	30144.78	17339.16	16456.64	34182.67	704.4461	35886.48	424.2414	23753.34	21987.01	33954.27	561.2134	32738.06	29334.92	29709.36	26458.02	28197.63	23898.22	26283.91	28396.53
	184	37	0	179.0556	7.986597	0		ALLOSE	ALLOSE	B1.5min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-3.186597	1000	179.0556	0	0	0	0	0	0	0	0	1000	396.6187	454.7665	35358.27	27829.98	28399.96	31687.15	33510.8	30144.78	17339.16	16456.64	34182.67	704.4461	35886.48	424.2414	23753.34	21987.01	33954.27	561.2134	32738.06	29334.92	29709.36	26458.02	28197.63	23898.22	26283.91	28396.53
	184	37	0	179.0556	7.986597	0		D-PSICOSE	D-PSICOSE	B-1min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-4.286597	1000	179.0556	0	0	0	0	0	0	0	0	1000	396.6187	454.7665	35358.27	27829.98	28399.96	31687.15	33510.8	30144.78	17339.16	16456.64	34182.67	704.4461	35886.48	424.2414	23753.34	21987.01	33954.27	561.2134	32738.06	29334.92	29709.36	26458.02	28197.63	23898.22	26283.91	28396.53
	184	37	0	179.0556	7.986597	0		ALLOSE	ALLOSE	B1.5min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-4.176597	1000	179.0556	0	0	0	0	0	0	0	0	1000	396.6187	454.7665	35358.27	27829.98	28399.96	31687.15	33510.8	30144.78	17339.16	16456.64	34182.67	704.4461	35886.48	424.2414	23753.34	21987.01	33954.27	561.2134	32738.06	29334.92	29709.36	26458.02	28197.63	23898.22	26283.91	28396.53
	184	37	0	179.0556	7.986597	0		D-GALACTOSE	D-GALACTOSE	B-2min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-2.306597	1000	179.0556	0	0	0	0	0	0	0	0	1000	396.6187	454.7665	35358.27	27829.98	28399.96	31687.15	33510.8	30144.78	17339.16	16456.64	34182.67	704.4461	35886.48	424.2414	23753.34	21987.01	33954.27	561.2134	32738.06	29334.92	29709.36	26458.02	28197.63	23898.22	26283.91	28396.53
	184	37	0	179.0556	7.986597	0		L-SORBOSE	L-SORBOSE	B-1min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-3.486597	1000	179.0556	0	0	0	0	0	0	0	0	1000	396.6187	454.7665	35358.27	27829.98	28399.96	31687.15	33510.8	30144.78	17339.16	16456.64	34182.67	704.4461	35886.48	424.2414	23753.34	21987.01	33954.27	561.2134	32738.06	29334.92	29709.36	26458.02	28197.63	23898.22	26283.91	28396.53
	184	37	0	179.0556	7.986597	0		MANNOSE	MANNOSE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-2.936597	1000	179.0556	0	0	0	0	0	0	0	0	1000	396.6187	454.7665	35358.27	27829.98	28399.96	31687.15	33510.8	30144.78	17339.16	16456.64	34182.67	704.4461	35886.48	424.2414	23753.34	21987.01	33954.27	561.2134	32738.06	29334.92	29709.36	26458.02	28197.63	23898.22	26283.91	28396.53
	184	37	0	179.0556	7.986597	0		MYO-INOSITOL	MYO-INOSITOL	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-1.166597	1000	179.0556	0	0	0	0	0	0	0	0	1000	396.6187	454.7665	35358.27	27829.98	28399.96	31687.15	33510.8	30144.78	17339.16	16456.64	34182.67	704.4461	35886.48	424.2414	23753.34	21987.01	33954.27	561.2134	32738.06	29334.92	29709.36	26458.02	28197.63	23898.22	26283.91	28396.53
	184	37	0	179.0556	7.986597	0		D-FRUCTOSE	D-FRUCTOSE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-3.536597	1000	179.0556	0	0	0	0	0	0	0	0	1000	396.6187	454.7665	35358.27	27829.98	28399.96	31687.15	33510.8	30144.78	17339.16	16456.64	34182.67	704.4461	35886.48	424.2414	23753.34	21987.01	33954.27	561.2134	32738.06	29334.92	29709.36	26458.02	28197.63	23898.22	26283.91	28396.53
	184	37	0	179.0556	7.986597	0		D-TAGATOSE	D-TAGATOSE	B-1.5min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-2.356597	1000	179.0556	0	0	0	0	0	0	0	0	1000	396.6187	454.7665	35358.27	27829.98	28399.96	31687.15	33510.8	30144.78	17339.16	16456.64	34182.67	704.4461	35886.48	424.2414	23753.34	21987.01	33954.27	561.2134	32738.06	29334.92	29709.36	26458.02	28197.63	23898.22	26283.91	28396.53
	184	37	0	179.0556	7.986597	0		D-FRUCTOSE	D-FRUCTOSE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-2.806597	1000	179.0556	0	0	0	0	0	0	0	0	1000	396.6187	454.7665	35358.27	27829.98	28399.96	31687.15	33510.8	30144.78	17339.16	16456.64	34182.67	704.4461	35886.48	424.2414	23753.34	21987.01	33954.27	561.2134	32738.06	29334.92	29709.36	26458.02	28197.63	23898.22	26283.91	28396.53
	184	37	0	179.0556	7.986597	0		D-GALACTOSE	D-GALACTOSE	B-2min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-3.096597	1000	179.0556	0	0	0	0	0	0	0	0	1000	396.6187	454.7665	35358.27	27829.98	28399.96	31687.15	33510.8	30144.78	17339.16	16456.64	34182.67	704.4461	35886.48	424.2414	23753.34	21987.01	33954.27	561.2134	32738.06	29334.92	29709.36	26458.02	28197.63	23898.22	26283.91	28396.53
	185	38	0	168.0661	8.054528	0		PYRIDOXINE	PYRIDOXINE	B-3min	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.03547192	1000	168.0661	0	0	0	0	0	0	0	0	1000	0	629.4767	21666.41	6723.049	14574	4077.534	9450.496	4745.835	261545.2	253564.2	64044.56	43567.38	61136.38	41120.83	189128.3	179363.3	50749.64	22999.28	46502.94	29446.72	40300.48	37914.56	40964.69	31878.02	41266.08	35677.31
	185	38	0	168.0661	8.054528	0		NORADRENALINE	NORADRENALINE	B-2.5min	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.04547215	1000	168.0661	0	0	0	0	0	0	0	0	1000	0	629.4767	21666.41	6723.049	14574	4077.534	9450.496	4745.835	261545.2	253564.2	64044.56	43567.38	61136.38	41120.83	189128.3	179363.3	50749.64	22999.28	46502.94	29446.72	40300.48	37914.56	40964.69	31878.02	41266.08	35677.31
	185	38	0	168.0661	8.054528	0		PYRIDOXINE	PYRIDOXINE	B-3min	2017_05_10RG_HILIC15-Neg_MSMLS-List	-2.884528	1000	168.0661	0	0	0	0	0	0	0	0	1000	0	629.4767	21666.41	6723.049	14574	4077.534	9450.496	4745.835	261545.2	253564.2	64044.56	43567.38	61136.38	41120.83	189128.3	179363.3	50749.64	22999.28	46502.94	29446.72	40300.48	37914.56	40964.69	31878.02	41266.08	35677.31
	185	38	0	168.0661	8.054528	0		PYRIDOXINE	PYRIDOXINE	B-3min	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.6854715	1000	168.0661	0	0	0	0	0	0	0	0	1000	0	629.4767	21666.41	6723.049	14574	4077.534	9450.496	4745.835	261545.2	253564.2	64044.56	43567.38	61136.38	41120.83	189128.3	179363.3	50749.64	22999.28	46502.94	29446.72	40300.48	37914.56	40964.69	31878.02	41266.08	35677.31
	186	40	0	88.04009	8.054785	0		D-ALANINE	D-ALANINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.04478455	1000	88.04009	0	0	0	0	0	0	0	0	1000	2127.49	3067.646	153846.9	158532.8	155833.9	159103.2	139000.5	153070.5	62334.36	62383.5	142293.3	191423.1	139944.5	156354.7	90650.22	82146.36	168384.6	155956.3	143619.1	159948.4	131886.5	128841.5	144060.7	142691.2	150783.7	130574.7
	186	40	0	88.04009	8.054785	0		L-ALANINE	L-ALANINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.04478455	1000	88.04009	0	0	0	0	0	0	0	0	1000	2127.49	3067.646	153846.9	158532.8	155833.9	159103.2	139000.5	153070.5	62334.36	62383.5	142293.3	191423.1	139944.5	156354.7	90650.22	82146.36	168384.6	155956.3	143619.1	159948.4	131886.5	128841.5	144060.7	142691.2	150783.7	130574.7
	186	40	0	88.04009	8.054785	0		SARCOSINE	SARCOSINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.005215645	1000	88.04009	0	0	0	0	0	0	0	0	1000	2127.49	3067.646	153846.9	158532.8	155833.9	159103.2	139000.5	153070.5	62334.36	62383.5	142293.3	191423.1	139944.5	156354.7	90650.22	82146.36	168384.6	155956.3	143619.1	159948.4	131886.5	128841.5	144060.7	142691.2	150783.7	130574.7
	186	40	0	88.04009	8.054785	0		SARCOSINE	SARCOSINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.4552155	1000	88.04009	0	0	0	0	0	0	0	0	1000	2127.49	3067.646	153846.9	158532.8	155833.9	159103.2	139000.5	153070.5	62334.36	62383.5	142293.3	191423.1	139944.5	156354.7	90650.22	82146.36	168384.6	155956.3	143619.1	159948.4	131886.5	128841.5	144060.7	142691.2	150783.7	130574.7
	186	40	0	88.04009	8.054785	0		SARCOSINE	SARCOSINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-3.774785	1000	88.04009	0	0	0	0	0	0	0	0	1000	2127.49	3067.646	153846.9	158532.8	155833.9	159103.2	139000.5	153070.5	62334.36	62383.5	142293.3	191423.1	139944.5	156354.7	90650.22	82146.36	168384.6	155956.3	143619.1	159948.4	131886.5	128841.5	144060.7	142691.2	150783.7	130574.7
	186	28	0	193.0724	8.056377	0		METHYL BETA-D-GALACTOSIDE	METHYL BETA-D-GALACTOSIDE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-5.276378	1000	193.0724	0	0	0	0	0	0	0	0	1000	0	0	52023.78	59721.72	59678.07	57799.1	53870.35	54801.67	26618.95	24711.71	48945.2	56409.79	51251.26	58836.92	31803.2	36228.42	51503.88	51159.42	57335.2	51813.37	42695.55	43765.22	35768.1	44018.25	45562.77	49177.04
	187	27	0	118.0506	8.067781	0		L-THREONINE	L-THREONINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.05778122	1000	118.0506	0	0	0	0	0	0	0	0	1000	5516.83	6015.458	5990538	6197488	5967030	6294366	6095628	6153476	2696805	2556880	5043304	28663.65	5125250	28976.3	3455388	3460996	5441212	29630.86	5501237	31470.26	4506032	4613954	4364886	4834394	4627990	4708508
	187	27	0	118.0506	8.067781	0		HOMOSERINE	HOMOSERINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.03221893	1000	118.0506	0	0	0	0	0	0	0	0	1000	5516.83	6015.458	5990538	6197488	5967030	6294366	6095628	6153476	2696805	2556880	5043304	28663.65	5125250	28976.3	3455388	3460996	5441212	29630.86	5501237	31470.26	4506032	4613954	4364886	4834394	4627990	4708508
	187	27	0	118.0506	8.067781	0		L-ALLOTHREONINE	L-ALLOTHREONINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.02778149	1000	118.0506	0	0	0	0	0	0	0	0	1000	5516.83	6015.458	5990538	6197488	5967030	6294366	6095628	6153476	2696805	2556880	5043304	28663.65	5125250	28976.3	3455388	3460996	5441212	29630.86	5501237	31470.26	4506032	4613954	4364886	4834394	4627990	4708508
	188	19	0	283.0693	8.101537	0		XANTHOSINE	XANTHOSINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-2.811537	1000	283.0693	0	0	0	0	0	0	0	0	1000	0	0	104331.2	107989.4	102609.3	109008.6	112300.6	113118	61812.36	55712.7	88568.96	103734.1	109084.9	41384.78	70265.9	54637.67	105757	66557.34	91726.5	48497.57	91731.62	98407.35	86720.3	72562.12	92843.38	91869.68
	189	10	0	130.0617	8.123429	0		CREATINE	CREATINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.06342888	1000	130.0617	0	0	0	0	0	0	0	0	1000	0	0	1709.176	3720.294	4303.605	3906.756	2241.706	1501.25	0	0	2655.405	663.6345	2075.371	2727.944	2268.138	1825.619	2777.699	2552.994	3586.791	3157.495	11421.15	9913.37	11105.92	13204.8	10252.33	11183.85
	190	10	0	321.0485	8.14063	0		THYMIDINE 5-MONOPHOSPHATE	THYMIDINE 5-MONOPHOSPHATE	0	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.05937004	1000	321.0485	0	0	0	0	0	0	0	0	1000	0	0	11307.54	11736.03	10042.29	11658.06	12414.69	10224.42	6039.059	5614.271	10166.38	9161.335	10859.78	14272.35	6892.407	7545.498	11149.33	13068.96	7909.965	11256.14	8504.743	7907.061	10159.94	9032.27	5676.059	8128.592
	191	14	0	145.0614	8.176664	0		L-GLUTAMINE	L-GLUTAMINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.01333523	1000	145.0614	0	0	0	0	0	0	0	0	1000	0	0	5120.199	866.4026	1681.217	2162.134	2261.092	981.8889	262648.7	13345.71	2258.916	2923.939	719.7363	608.1026	137190.2	523.3895	0	922.145	1217.581	880.762	125679	134768.2	125747.1	122894.5	122573.9	100532.7
	192	15	0	104.035	8.211646	0		L-SERINE	L-SERINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.0216465	1000	104.035	0	0	0	0	0	0	0	0	1000	12412.43	11088.22	6612856	6581018	6803372	6662346	6376418	6561764	3520430	70057.48	5747200	7749.225	5487174	120215.5	4769438	16844.46	5756104	2949.437	5688990	2714.175	5617050	6211282	5171166	5640040	5627990	5919668
	193	6	0	330.062	8.220312	0		DAMP	DAMP	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.2196875	1000	330.062	0	0	0	0	0	0	0	0	1000	0	0	8719.14	10750.61	5231.212	5913.699	10241.55	8168.099	2545.523	5181.903	6659.019	9167.575	7477.817	10719.45	6112.941	6016.549	9562.129	4428.8	6887.146	9216.129	6939.782	7311.684	6763.758	6241.593	8857.559	7170.652
	194	14	0	131.0457	8.232437	0		3-UREIDOPROPIONATE	3-UREIDOPROPIONATE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-3.962437	1000	131.0457	0	0	0	0	0	0	0	0	1000	0	571.3672	66375.84	53639.95	53252.22	49783.8	66568.88	61430.07	18271.1	3137.086	45171.84	2119.596	45540.84	637.7463	134957.4	44659.72	55703.25	1156.269	41554.44	2385.14	128380.3	123479.8	135339	135730.5	128072.6	105857.4
	194	14	0	131.0457	8.232437	0		L-ASPARAGINE	L-ASPARAGINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.04243755	1000	131.0457	0	0	0	0	0	0	0	0	1000	0	571.3672	66375.84	53639.95	53252.22	49783.8	66568.88	61430.07	18271.1	3137.086	45171.84	2119.596	45540.84	637.7463	134957.4	44659.72	55703.25	1156.269	41554.44	2385.14	128380.3	123479.8	135339	135730.5	128072.6	105857.4
	195	13	0	178.0724	8.308305	0		D-MANNOSAMINE	D-MANNOSAMINE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.03830433	1000	178.0724	0	0	0	0	0	0	0	0	1000	0	0	5248.537	3141.039	2538.185	4077.146	5067.842	2912.892	1312.371	637.3763	1688.087	2318.866	2698.298	3326.97	2668.588	663.6391	5446.684	975.7565	3074.246	1906.457	2730.641	911.0605	1745.253	2203.707	1482.605	0
