label	metaGroupId	groupId	goodPeakCount	medMz	medRt	maxQuality	note	compound	compoundId	category	database	expectedRtDiff	ppmDiff	parent	ms2EventCount	fragNumIonsMatched	fragFracMatched	ticMatched	dotProduct	weigtedDotProduct	hyperGeomScore	spearmanRankCorrelation	mzFragError	170610_2017_06_09TR_HILICNeg15_Blank6_mid.mzXML	170610_2017_06_09TR_HILICNeg15_MH_CTRL1_T4.mzXML	170610_2017_06_09TR_HILICNeg15_MH_ECO2_T0.mzXML	170610_2017_06_09TR_HILICNeg15_MH_SPN3_T4.mzXML	
	123	5	0	259.0215	8.699204	0		ALPHA-D-GALACTOSE 1-PHOSPHATE	ALPHA-D-GALACTOSE 1-PHOSPHATE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.0392046	1000	259.0215	0	0	0	0	0	0	0	0	1000	0	1772.652	503.5897	8793.085
	123	5	0	259.0215	8.699204	0		D-GLUCOSE 6-PHOSPHATE	D-GLUCOSE 6-PHOSPHATE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.1007957	1000	259.0215	0	0	0	0	0	0	0	0	1000	0	1772.652	503.5897	8793.085
	123	5	0	259.0215	8.699204	0		D-GLUCOSE-6-PHOSPHATE	D-GLUCOSE-6-PHOSPHATE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.110796	1000	259.0215	0	0	0	0	0	0	0	0	1000	0	1772.652	503.5897	8793.085
	123	5	0	259.0215	8.699204	0		ALPHA-D-GLUCOSE 1-PHOSPHATE	ALPHA-D-GLUCOSE 1-PHOSPHATE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.04920483	1000	259.0215	0	0	0	0	0	0	0	0	1000	0	1772.652	503.5897	8793.085
	123	5	0	259.0215	8.699204	0		D-MANNOSE 6-PHOSPHATE	D-MANNOSE 6-PHOSPHATE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.01079559	1000	259.0215	0	0	0	0	0	0	0	0	1000	0	1772.652	503.5897	8793.085
	123	6	0	259.0215	8.808173	0		ALPHA-D-GLUCOSE 1-PHOSPHATE	ALPHA-D-GLUCOSE 1-PHOSPHATE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.1581736	1000	259.0215	0	0	0	0	0	0	0	0	1000	0	771.6592	516.9913	11329.53
	123	6	0	259.0215	8.808173	0		D-GLUCOSE-6-PHOSPHATE	D-GLUCOSE-6-PHOSPHATE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	0.00182724	1000	259.0215	0	0	0	0	0	0	0	0	1000	0	771.6592	516.9913	11329.53
	123	6	0	259.0215	8.808173	0		D-MANNOSE 6-PHOSPHATE	D-MANNOSE 6-PHOSPHATE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.09817314	1000	259.0215	0	0	0	0	0	0	0	0	1000	0	771.6592	516.9913	11329.53
	123	6	0	259.0215	8.808173	0		ALPHA-D-GALACTOSE 1-PHOSPHATE	ALPHA-D-GALACTOSE 1-PHOSPHATE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.1481733	1000	259.0215	0	0	0	0	0	0	0	0	1000	0	771.6592	516.9913	11329.53
	123	6	0	259.0215	8.808173	0		D-GLUCOSE 6-PHOSPHATE	D-GLUCOSE 6-PHOSPHATE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.008172989	1000	259.0215	0	0	0	0	0	0	0	0	1000	0	771.6592	516.9913	11329.53
	123	6	0	259.0215	8.808173	0		D-FRUCTOSE 6-PHOSPHATE	D-FRUCTOSE 6-PHOSPHATE	T	2017_05_10RG_HILIC15-Neg_MSMLS-List	-0.1581736	1000	259.0215	0	0	0	0	0	0	0	0	1000	0	771.6592	516.9913	11329.53
